133156,672463,4
133158,47594,4
133308,252300,4
133727,367790,2
133797,97127,4
133808,562491,4
135459,938683,4
135566,464259,4
136143,638179,4
136248,250051,4
136263,711251,4
136417,400430,4
137194,711251,4
137454,97127,4
138517,872105,3
138818,1878,4
139425,653790,4
140659,66604,4
141042,409349,4
142275,841723,4
142453,266754,4
142523,496639,4
142753,400430,4
143507,66604,4
144659,937253,3
144809,420392,4
145006,367373,4
145041,735855,4
145240,518399,4
147407,271256,4
147430,875736,4
147551,184859,4
147921,981306,4
147953,909467,3
148180,813945,4
148183,352496,4
148514,447067,4
149144,678322,4
149172,565940,3
149339,841723,4
149650,943472,4
150456,672463,4
150881,240767,4
150899,409349,4
151219,729189,4
151759,126940,4
153057,198461,4
153208,598310,4
153399,367790,2
153494,453212,4
154415,491131,4
154430,742620,4
155432,181392,4
155988,107097,3
156657,306565,4
156697,409349,4
157014,943472,4
157054,464282,4
157085,603377,4
157773,259126,4
157921,478538,4
157938,551023,4
158126,27193,4
158389,9968,4
158519,380269,4
159571,198461,4
159768,484495,4
160360,395270,4
161114,578365,4
162081,843426,4
162093,395270,4
162177,257646,4
162425,784039,4
162866,600907,4
163568,651000,4
163727,518399,4
163876,286138,4
164009,938683,4
164026,839431,4
164051,339924,4
165412,563057,3
166099,875598,4
166139,943472,4
166909,185460,4
168336,551023,4
169156,668316,4
170876,67891,4
172390,729189,4
172804,976947,4
173071,294837,4
173345,532703,4
173589,924362,4
174228,342024,4
174495,654996,4
174664,834312,4
175186,27193,4
175330,558411,4
175362,523171,4
175691,357171,4
176650,2131,4
177582,751491,3
177702,798274,4
178400,646648,4
178850,302362,4
178905,199975,4
179245,312328,4
179344,97127,4
179721,745401,4
180418,34024,4
180731,723613,4
181335,958024,4
181392,770024,3
181454,126940,4
181892,976947,4
182038,185460,4
182064,357171,4
182190,62029,4
182802,15060,3
184238,943472,4
184386,341549,4
184859,357492,3
185153,313995,4
185460,15060,3
186945,4840,4
187291,961154,4
188580,912004,4
189856,357171,4
190232,433952,4
190536,635472,4
191433,185460,4
191473,496639,4
191834,444841,4
192558,451388,4
192615,122227,4
194452,177582,4
194582,938683,4
195304,420392,4
195696,680336,4
195703,442554,4
195833,933656,4
196007,149172,4
197018,698006,4
197112,177582,4
197721,377969,4
198413,451388,4
198426,431706,4
198461,783244,3
198525,961154,4
198792,420392,4
198814,486318,4
199091,933656,4
199205,651000,4
199229,100479,4
199975,783244,3
201299,181392,4
201525,420392,4
202039,712372,4
202151,34024,4
202176,21565,4
202515,958024,4
202819,751491,3
203451,558411,4
204621,92615,4
204775,712372,4
205155,122227,4
206071,689209,4
206085,942124,4
206339,433952,4
206394,743415,4
206396,733819,4
206850,266754,4
206931,34024,4
207234,130420,4
207283,358540,4
207411,723613,4
207487,329965,4
209618,377969,4
209739,47594,4
211033,958024,4
211367,936210,4
211549,343217,4
212496,343217,4
212747,395270,4
212793,339924,4
213093,367373,4
213153,481538,4
213418,568953,4
213539,554671,4
214538,680178,4
214619,658837,4
215492,693832,4
215992,306565,4
216783,982118,4
217137,35544,4
217670,44793,4
219499,73598,4
219746,817293,4
220609,668316,4
221181,729189,4
221889,903039,4
222087,646648,4
222097,9968,4
222262,97127,4
222525,122227,4
223054,903039,4
223266,670314,4
223279,988594,4
223363,851375,4
223694,485148,4
223699,558411,4
223765,133727,3
224041,598310,4
225306,783244,3
225386,580225,4
225543,720526,4
226475,55533,4
227037,924362,4
227142,603377,4
228233,432187,4
228271,380269,4
228362,813945,4
228485,680336,4
228719,474928,4
228979,860005,4
230173,834433,4
231530,147953,4
232858,357492,3
232900,933656,4
233011,834023,4
233097,302362,4
233236,184859,4
233911,745401,4
234925,237977,4
235044,671267,4
235622,442554,4
235711,68470,4
236216,338054,4
236769,851375,4
237168,903039,4
237233,340109,4
237977,504270,3
238541,559381,4
238645,839431,4
238756,875736,4
239386,507942,4
239522,720526,4
239766,950186,4
240136,225306,4
240489,9968,4
240767,504270,3
240943,4840,4
241367,339924,4
241618,47994,4
242457,875736,4
243198,367790,2
243411,507942,4
243865,580225,4
244452,115997,4
245920,339924,4
246545,770024,3
246849,138517,4
247979,342024,4
248178,563057,3
248469,342024,4
250051,456723,3
250336,658837,4
250923,433952,4
251312,30237,4
252300,713125,3
252328,199975,4
252637,66604,4
252906,73598,4
253123,595814,4
253624,798274,4
256236,338054,4
256532,246545,4
257145,21565,4
257646,15060,3
258460,405683,4
259120,138517,4
259126,73141,3
260040,185460,4
260063,507942,4
260201,756323,4
260677,21565,4
260805,357171,4
262161,523171,4
262420,839431,4
262612,465779,4
262730,817555,4
262863,515442,4
262896,92615,4
264061,843426,4
264489,595814,4
265270,723613,4
265488,595814,4
266306,743415,4
266754,351033,3
266977,981306,4
267496,272996,4
267700,943472,4
267842,702287,4
267953,492759,4
268571,486318,4
268979,357171,4
269268,607505,4
269301,976947,4
269831,240767,4
270386,34024,4
270420,342024,4
270631,660542,4
271135,432187,4
271191,569599,4
271256,504270,3
272264,34024,4
272629,442554,4
272863,2131,4
272996,15060,3
274576,515442,4
276072,515442,4
276194,53315,3
276986,493227,4
277115,620819,4
278134,339924,4
278798,675356,4
280176,693832,4
280404,302221,3
281362,982118,4
283133,600907,4
283618,276194,4
283665,668316,4
284221,569599,4
284258,358540,4
284817,885339,4
285503,552242,4
285810,486318,4
286138,510805,3
287576,798274,4
288111,678322,4
288279,988594,4
288484,675356,4
288731,991122,4
289033,199975,4
289524,747832,4
289740,603377,4
290406,435720,4
291025,955854,4
291803,784039,4
291949,66604,4
292639,147953,4
292854,126347,4
294393,735855,4
294837,909467,3
295061,515442,4
295382,556320,4
295646,841723,4
296089,860005,4
296420,486318,4
296586,711251,4
297148,486318,4
297817,600907,4
298081,326879,4
298477,507942,4
299366,938683,4
299457,198461,4
299676,702287,4
300466,950186,4
301005,938683,4
301352,431706,4
301774,507164,4
302221,324436,2
302362,872105,3
302383,439716,4
302626,950186,4
303814,181392,4
304380,568953,4
305034,817555,4
305038,675356,4
305052,272996,4
305140,822389,4
306053,958024,4
306565,489752,3
306898,920616,4
306983,982118,4
307160,507942,4
307905,991122,4
308093,34024,4
308739,693832,4
309242,982118,4
309854,35544,4
310656,47594,4
310722,891260,4
311480,841171,4
312070,711703,4
312328,510805,3
312743,496639,4
313685,578365,4
313995,73141,3
314080,720751,4
314522,678322,4
315244,996715,4
315461,286138,4
316012,198461,4
317381,2131,4
317500,912004,4
318923,920616,4
319148,386829,4
319179,578206,4
320254,756323,4
320770,558411,4
322667,917730,4
322825,950186,4
322827,839431,4
323098,306565,4
323144,15060,3
323269,453212,4
324436,5463,1
325604,523171,4
325637,280404,4
325654,511018,4
325759,55533,4
326879,661124,3
327820,439716,4
329965,133727,3
330200,970042,4
331702,352496,4
331716,885339,4
332016,885339,4
332035,377969,4
332270,657341,4
332664,711251,4
332800,551023,4
332839,839431,4
333923,286138,4
334908,62029,4
335719,68470,4
336652,259126,4
337214,102648,4
338054,15060,3
338318,653790,4
339048,649413,4
339924,357492,3
339956,976947,4
340109,45329,3
340443,496639,4
340584,326879,4
341549,351033,3
341807,646648,4
342024,655307,3
342339,507164,4
343217,357492,3
344635,439716,4
344994,813945,4
345629,484495,4
346066,400927,4
346824,223765,4
349084,944099,4
349251,646648,4
349394,7557,3
349632,712372,4
349645,447067,4
351033,324436,2
351064,578206,4
351366,451388,4
351459,102648,4
351831,225306,4
352164,444841,4
352229,985379,4
352387,551023,4
352417,126347,4
352496,243198,3
352680,660542,4
352987,917730,4
353106,48463,4
353963,711251,4
354069,396312,4
354825,100479,4
355461,670314,4
355973,55533,4
356125,367373,4
356519,658837,4
357171,661124,3
357492,367790,2
357688,638179,4
357998,711251,4
358095,400430,4
358540,456723,3
358694,396312,4
359075,511018,4
361287,66604,4
361480,955854,4
362133,569599,4
363344,165412,4
364398,342024,4
364624,672463,4
364798,565296,4
365153,932074,4
365213,834023,4
365481,484495,4
366867,339924,4
367373,565940,3
367438,464282,4
367790,5463,1
368024,464259,4
368103,450571,4
368693,786789,4
369948,492759,4
369981,100479,4
370200,660542,4
370884,126347,4
371075,817555,4
371947,302362,4
372384,478538,4
372486,635472,4
372519,657341,4
372996,2131,4
373444,839431,4
373869,903039,4
374268,821342,4
374287,851375,4
374491,138517,4
375284,464259,4
375416,620819,4
377030,68470,4
377079,568953,4
377362,35544,4
377407,932499,4
377782,834433,4
377969,470342,3
378342,580225,4
378435,720751,4
378479,976947,4
378559,932499,4
379028,851375,4
379369,223765,4
380269,751491,3
380808,442554,4
380809,923906,4
381238,1878,4
381437,912004,4
381743,15711,4
381924,486318,4
382169,92615,4
382783,4840,4
382824,942124,4
383303,27193,4
383411,357171,4
383640,248178,4
384003,720526,4
384175,15996,4
384816,747832,4
384841,367373,4
385607,73598,4
385834,756323,4
386142,745401,4
386426,380269,4
386829,72369,3
386912,733819,4
386980,711251,4
387796,720751,4
388432,712372,4
388593,44793,4
388885,747832,4
389313,444841,4
389319,789428,4
389801,711251,4
389923,433952,4
390416,723613,4
390547,496639,4
391484,138517,4
392041,851375,4
392394,122227,4
392789,68470,4
393594,988594,4
393654,126347,4
393985,942124,4
394218,286138,4
394231,731847,4
394384,30717,4
395249,44793,4
395270,655307,3
395706,199975,4
396312,909467,3
396388,439716,4
396860,643723,4
397100,478538,4
397228,442554,4
397744,62029,4
398258,658837,4
398335,580225,4
398748,326879,4
399069,92615,4
399125,486318,4
399289,15996,4
399792,323144,4
399905,411276,4
400430,783244,3
400614,735855,4
400927,153399,3
401805,720526,4
401904,415373,4
402070,578206,4
402528,991122,4
402765,976947,4
404805,817555,4
405243,338054,4
405683,45329,3
405935,4840,4
405946,562491,4
406374,723613,4
407378,486318,4
407591,351033,3
408678,649413,4
409233,580225,4
409349,133727,3
409510,185460,4
409542,518399,4
411155,798274,4
411276,107097,3
411890,306565,4
412666,552242,4
413053,35544,4
414331,411276,4
414492,698006,4
414607,817555,4
414937,225306,4
415294,130420,4
415373,73141,3
415813,932074,4
415956,380269,4
416655,917730,4
417010,395270,4
417284,405683,4
418561,860005,4
418924,841723,4
419065,450571,4
419091,326879,4
420392,302221,3
420542,822389,4
420738,657341,4
421038,748932,4
422874,723613,4
423175,432187,4
423268,822389,4
423305,817293,4
423373,97127,4
423646,565296,4
424047,464259,4
424417,451757,4
424692,875736,4
424878,396312,4
425789,294837,4
425803,44793,4
425849,958024,4
425884,439716,4
426799,958024,4
426966,834023,4
428115,834023,4
428204,607505,4
428575,955854,4
428808,349394,4
429363,620819,4
429394,2131,4
429688,276194,4
429858,511018,4
430070,938683,4
430384,358540,4
430453,115997,4
430712,338054,4
431013,202819,4
431695,729189,4
431706,357492,3
432166,338054,4
432187,73141,3
432208,302362,4
432993,433952,4
433858,184859,4
433952,243198,3
434049,711703,4
434273,248178,4
434667,464282,4
434687,4840,4
434830,433952,4
435088,386829,4
435500,439716,4
435539,680336,4
435720,563057,3
435932,822389,4
436145,982118,4
437101,415373,4
437288,225306,4
437461,182802,4
437688,240767,4
438423,558411,4
438433,885339,4
438449,817293,4
438517,198461,4
439579,481538,4
439716,489752,3
440003,66604,4
440036,357171,4
440545,15711,4
440786,646648,4
441074,415373,4
441334,202819,4
441368,409349,4
442328,507942,4
442554,357492,3
443637,250051,4
444110,723613,4
444182,439716,4
444841,153399,3
445607,813945,4
446117,257646,4
447067,713125,3
447426,970042,4
448387,62029,4
449011,149172,4
449636,562491,4
449774,558411,4
449838,672463,4
449994,959677,4
450096,786789,4
450571,72369,3
450841,798274,4
451388,302221,3
451757,563057,3
451862,943472,4
452547,923906,4
452756,266754,4
452942,565296,4
453212,133727,3
453772,733819,4
453989,405683,4
454195,955854,4
454310,15996,4
454976,711703,4
455405,817555,4
455607,5576,4
455803,400430,4
456070,271256,4
456706,671267,4
456723,367790,2
456762,943472,4
457889,943472,4
458151,451757,4
458296,357171,4
459000,349394,4
459665,646648,4
460469,185460,4
461691,357171,4
463307,711703,4
463775,981306,4
463925,276194,4
463940,400927,4
464002,552242,4
464259,133727,3
464282,45329,3
464316,743415,4
464386,668316,4
464651,444841,4
464668,126347,4
465735,578206,4
465779,783244,3
466795,126347,4
467421,660542,4
467474,492759,4
467924,351033,3
467936,672463,4
467981,349394,4
469213,2131,4
469324,595814,4
469582,225306,4
469815,407591,4
469848,306565,4
470342,687254,2
471447,486318,4
471825,839431,4
471883,660542,4
472522,559381,4
472878,340109,4
473762,496639,4
473992,902775,4
474853,851375,4
474928,883230,3
474958,821342,4
474994,341549,4
475469,634990,4
475559,400927,4
475629,668316,4
475817,698006,4
476048,729189,4
476058,662631,4
476818,326879,4
477388,950568,4
477797,442554,4
478538,470342,3
478633,558411,4
478776,358540,4
479863,35544,4
480027,257646,4
480296,484495,4
480575,357171,4
480749,144659,4
481538,565940,3
481928,2131,4
482361,431706,4
482410,126347,4
482412,485148,4
483210,595814,4
483428,813945,4
483483,349394,4
483641,30237,4
484071,662631,4
484495,15060,3
485148,883230,3
485806,936210,4
485864,834312,4
486236,250051,4
486318,470342,3
486677,15711,4
487844,936210,4
487853,115122,4
488117,638179,4
489213,30717,4
489271,745401,4
489493,30717,4
489502,496639,4
489752,367790,2
489827,635472,4
491131,243198,3
491254,552242,4
491471,711703,4
491577,467924,4
492136,556320,4
492163,943472,4
492207,515442,4
492483,817555,4
492570,464282,4
492759,872105,3
493073,875598,4
493227,783244,3
494486,352496,4
494576,147953,4
494679,660542,4
495179,35544,4
495458,493227,4
495571,822389,4
496147,339924,4
496196,752272,4
496290,122227,4
496397,711251,4
496471,982118,4
496574,658837,4
496639,351033,3
497350,492759,4
497529,982118,4
498117,400927,4
498149,259126,4
498218,932074,4
498747,198461,4
498777,654996,4
499175,559381,4
500191,478538,4
500237,936210,4
500874,431706,4
501085,643723,4
502748,635472,4
503075,743415,4
503334,257646,4
504270,687254,2
504502,698006,4
505228,138517,4
505234,27193,4
506425,912004,4
506920,492759,4
507111,932074,4
507164,45329,3
507603,431706,4
507603,786789,4
507621,670314,4
507647,712372,4
507756,35544,4
507759,511018,4
507942,661124,3
508381,367373,4
508443,420392,4
509231,453212,4
509549,343217,4
510534,943472,4
510805,324436,2
511018,565940,3
511246,67891,4
511970,294837,4
513104,237977,4
514070,817555,4
514682,678322,4
515433,1878,4
515442,770024,3
516437,396312,4
516713,680336,4
516744,821342,4
516904,444841,4
517361,875736,4
517409,21565,4
517955,607505,4
518399,243198,3
518960,996715,4
519258,752272,4
519392,959677,4
519758,55533,4
519847,115997,4
521350,985379,4
521435,352496,4
521793,950186,4
521806,349394,4
522414,712293,4
522593,130420,4
522970,456723,3
523171,563057,3
523580,73598,4
523671,47594,4
523795,670314,4
523822,232858,4
524035,122227,4
524491,395270,4
524659,126347,4
524782,689209,4
525063,970042,4
525644,580225,4
525952,735855,4
526199,444841,4
526879,130420,4
527204,834433,4
528771,484495,4
528847,184859,4
529009,432187,4
529045,875598,4
529178,603377,4
530242,55533,4
530325,712293,4
530425,817293,4
530774,34024,4
531711,841723,4
532156,970042,4
532435,580225,4
532437,271256,4
532477,789428,4
532703,243198,3
533159,486318,4
533281,199975,4
533339,568953,4
534448,689209,4
535233,272996,4
535400,607505,4
535721,61138,4
536350,73598,4
536811,556320,4
537102,451757,4
537166,352496,4
537179,943472,4
538704,286138,4
538752,970042,4
539277,27193,4
539859,851375,4
539902,61138,4
540443,357171,4
541337,523171,4
541409,912004,4
542278,742620,4
542826,817555,4
543496,92615,4
543791,720526,4
543934,862760,4
544491,862760,4
544500,339924,4
545164,4840,4
545786,649413,4
545829,702287,4
545900,181392,4
546303,9968,4
546371,102648,4
546441,367373,4
547073,635472,4
547808,678322,4
548360,339924,4
548538,879931,4
548600,731847,4
549668,444841,4
549698,199975,4
550392,484495,4
550493,15711,4
551023,73141,3
551305,400927,4
551448,720751,4
551833,680336,4
552242,883230,3
552247,149172,4
552536,789428,4
552550,30717,4
553158,638179,4
553243,651000,4
553290,985379,4
553439,323144,4
553660,232858,4
553674,958024,4
554671,883230,3
556072,280404,4
556320,456723,3
557525,493227,4
557628,996715,4
557654,339924,4
557778,340109,4
558259,409349,4
558411,73141,3
558972,313995,4
559116,343217,4
559381,470342,3
559716,834312,4
560940,237977,4
561056,634990,4
562483,981306,4
562491,302221,3
563057,324436,2
563115,551023,4
563613,786789,4
564210,720526,4
565296,655307,3
565511,9968,4
565940,367790,2
566007,257646,4
566219,970042,4
566864,551023,4
567437,932499,4
567515,432187,4
568089,92615,4
568431,377969,4
568953,351033,3
569599,302221,3
569701,929290,4
571193,532703,4
571264,115997,4
572067,568953,4
572087,407591,4
572390,660542,4
572790,341549,4
572902,9968,4
575608,671267,4
575666,511018,4
575972,569599,4
576935,395270,4
576978,522970,4
577021,367373,4
577824,496639,4
578206,770024,3
578365,456723,3
579532,556320,4
579540,712372,4
579933,66604,4
580225,153399,3
580340,433952,4
581075,747832,4
581217,912004,4
581246,395270,4
581260,786789,4
584382,507164,4
584734,649413,4
585145,671267,4
585731,61138,4
585828,451388,4
586001,313995,4
586143,653790,4
587020,252300,4
587161,936210,4
587349,47594,4
587840,420392,4
588179,680336,4
588392,246545,4
588395,15996,4
588809,933656,4
589688,340109,4
590192,660542,4
590669,862760,4
590729,578206,4
590803,675356,4
592094,357171,4
592398,294837,4
592400,834023,4
592620,126347,4
593817,450571,4
594124,323144,4
594593,507942,4
594749,933656,4
594796,444841,4
595814,7557,3
596334,532703,4
596884,658837,4
596958,155988,4
597176,595814,4
598018,756323,4
598265,671267,4
598310,510805,3
598635,670314,4
598790,678322,4
599053,223765,4
599141,478538,4
599212,559381,4
599374,932074,4
599818,451388,4
599942,985379,4
600116,126940,4
600227,675356,4
600907,489752,3
601675,891260,4
602090,982118,4
602295,924362,4
602360,115122,4
603311,932499,4
603377,754698,3
605195,30237,4
605271,21565,4
605765,259126,4
606093,302362,4
607237,646648,4
607505,770024,3
608659,30717,4
608871,955854,4
610252,731847,4
610418,323144,4
610920,85938,4
610957,646648,4
611000,342024,4
612711,562491,4
612713,680336,4
613706,439716,4
614300,518399,4
615486,312328,4
615534,240767,4
616005,938683,4
616060,44793,4
616806,464282,4
617708,450571,4
618982,932499,4
619014,936210,4
619074,102648,4
619212,515442,4
619460,312328,4
620313,357171,4
620819,909467,3
621466,559381,4
621971,920616,4
622374,377969,4
622702,988594,4
623569,47594,4
623955,493227,4
623972,693832,4
624066,185460,4
624104,976947,4
624451,821342,4
625163,646648,4
626092,306565,4
627119,698006,4
628169,450571,4
628927,578206,4
628944,851477,4
628991,386829,4
629370,340109,4
629677,126347,4
630340,294837,4
631614,155988,4
631713,950186,4
632356,306565,4
632711,958024,4
632906,961154,4
633347,660542,4
633480,950568,4
633801,271256,4
634827,342024,4
634990,872105,3
634997,474928,4
635378,294837,4
635472,357492,3
635530,554671,4
636169,912004,4
636902,100479,4
636968,467924,4
637522,349394,4
637741,66604,4
637821,432187,4
637968,607505,4
637986,976947,4
638179,153399,3
638408,280404,4
638547,711703,4
638570,912004,4
639046,981306,4
639715,932499,4
640729,532703,4
640899,875598,4
641118,634990,4
642046,492759,4
642187,165412,4
642755,4840,4
642777,248178,4
642906,357171,4
643113,970042,4
643723,133727,3
645512,377969,4
646370,817555,4
646494,702287,4
646573,409349,4
646648,53315,3
646817,237977,4
647500,932499,4
648624,415373,4
649287,451757,4
649413,754698,3
649975,115997,4
650294,165412,4
650528,981306,4
651000,510805,3
651179,182802,4
652535,720751,4
652536,181392,4
653178,481538,4
653711,551023,4
653790,470342,3
654020,649413,4
654100,885339,4
654354,932499,4
654433,662631,4
654996,117068,3
655307,753517,2
656431,851477,4
656517,578365,4
656635,492759,4
656869,917730,4
657341,73141,3
658837,73141,3
658939,532703,4
659125,97127,4
659283,326879,4
659943,924362,4
660205,917730,4
660436,559381,4
660542,302221,3
661027,326879,4
661124,753517,2
661754,484495,4
662048,493227,4
662631,302221,3
662836,578365,4
663047,649413,4
663510,961154,4
663923,649413,4
664119,712293,4
664549,225306,4
664739,453212,4
665156,47994,4
665285,15996,4
666269,92615,4
666509,411276,4
668316,872105,3
668460,515442,4
668877,259126,4
668967,942124,4
669172,155988,4
669357,312328,4
669982,266754,4
670265,720751,4
670314,153399,3
670535,9968,4
671267,751491,3
671803,959677,4
672107,991122,4
672262,451388,4
672463,504270,3
672494,603377,4
672984,312328,4
673325,982118,4
673678,115122,4
673785,478538,4
675196,199975,4
675356,504270,3
676313,658837,4
676443,991122,4
676481,733819,4
676622,668316,4
677267,181392,4
678238,653790,4
678322,713125,3
678551,991122,4
678601,496639,4
678655,813945,4
678898,257646,4
679286,933656,4
679306,47994,4
679546,442554,4
680178,133727,3
680336,243198,3
680533,789428,4
681039,651000,4
682274,341549,4
682767,149172,4
683043,976947,4
683491,250051,4
683592,349394,4
684017,943472,4
684406,653790,4
684464,522970,4
685143,400430,4
686450,250051,4
686818,246545,4
686887,323144,4
687254,5463,1
689209,883230,3
689260,329965,4
689330,950186,4
689723,492759,4
689932,891260,4
690161,432187,4
690465,5576,4
691090,862760,4
691883,9968,4
692938,271256,4
693832,302221,3
694151,280404,4
694159,860005,4
694419,784039,4
694545,720751,4
695882,580225,4
696188,607505,4
696232,377969,4
696800,232858,4
697633,257646,4
697998,552242,4
698006,565940,3
698323,411276,4
699271,474928,4
699835,784039,4
700481,654996,4
700622,620819,4
700840,439716,4
701797,660542,4
701922,879931,4
702066,875736,4
702236,756323,4
702287,45329,3
702741,493227,4
702915,433952,4
703432,323144,4
703683,377969,4
703769,15996,4
704531,743415,4
705942,552242,4
706000,202819,4
706143,411276,4
706502,271256,4
707300,938683,4
707976,711703,4
709454,712293,4
709662,48463,4
709900,569599,4
710283,515442,4
710779,634990,4
711251,713125,3
711460,653790,4
711561,959677,4
711703,153399,3
712003,638179,4
712009,996715,4
712293,243198,3
712372,713125,3
713125,324436,2
713815,731847,4
714204,834433,4
715553,936210,4
715932,246545,4
715968,184859,4
716418,565296,4
716876,5576,4
717141,738049,4
717567,380269,4
717637,395270,4
719749,723613,4
719795,149172,4
720259,66604,4
720526,661124,3
720751,510805,3
720871,789428,4
721274,48463,4
722088,97127,4
722237,496639,4
723029,961154,4
723206,558411,4
723613,661124,3
723954,27193,4
724115,149172,4
724784,756323,4
725476,177582,4
725860,680178,4
725954,958024,4
727172,959677,4
727452,486318,4
728611,349394,4
729189,45329,3
729430,712293,4
730306,115122,4
730926,522970,4
730999,862760,4
731065,27193,4
731412,817555,4
731847,470342,3
732294,924362,4
732870,507164,4
733629,554671,4
733819,489752,3
733911,578365,4
735321,660542,4
735368,875598,4
735659,431706,4
735782,1878,4
735855,661124,3
735970,165412,4
736151,313995,4
736783,115122,4
736887,976947,4
737242,961154,4
737635,386829,4
737947,552242,4
738035,276194,4
738049,15060,3
738094,747832,4
738140,821342,4
740586,670314,4
740902,902775,4
740939,834433,4
741460,851375,4
